file,Syll_Pitch_1,Syll_Pitch_2,Syll_Pitch_3,Syll_Pitch_4,Syll_Pitch_5,Syll_Pitch_6,Syll_Pitch_7,Syll_Pitch_8,Syll_Pitch_9,Syll_Pitch_10,Syll_Pitch_11,Syll_Pitch_12,Syll_Pitch_13,Syll_Pitch_14,Syll_Pitch_15,Syll_Energy_1,Syll_Energy_2,Syll_Energy_3,Syll_Energy_4,Syll_Energy_5,Syll_Energy_6,Syll_Energy_7,Syll_Energy_8,Syll_Energy_9,Syll_Energy_10,Syll_Energy_11,Syll_Energy_12,Syll_Energy_13,Syll_Energy_14,Syll_Energy_15
03a04Lc.wav,0.0,0.17594654858112335,188.6308716132551,0.1702071311218398,102.88956633450277,0.11968258449009486,55.112336416783876,0.09126648572938784,132.2696074002813,0.10131889368806567,11.022467283356804,0.07440407680613655,105.22005364068983,0.05229695726718221,73.65403754848286,0.03452386986464262,0.0,0.026670062382306372,8.922265315390668,0.03248563674943788,107.06718378468834,0.03994025502886091,128.3917087584655,0.051056866933192516,131.2156336136717,0.06405034554856165,131.16125977300524,0.06140501185187276,126.6078706633689,0.01469375565648079
03a04Nc.wav,0.0,0.1876642405986786,0.0,0.16118882596492767,0.0,0.13471341133117676,85.98145586124053,0.16794178634881973,171.96291172248107,0.2011701613664627,182.1358837852374,0.1396152824163437,192.30885584799378,0.07806040346622467,96.15442792399689,0.07809628918766975,0.0,0.07813217490911484,0.0,0.07735458388924599,0.0,0.07657699286937714,77.7683751215648,0.0774080716073513,155.5367502431296,0.07823915034532547,138.96188569202408,0.07029305957257748,122.38702114091855,0.06234696879982948
03a04Ta.wav,0.0,0.06304582208395004,0.0,0.12809140767369953,0.0,0.1549197265080043,0.0,0.14983929800135748,0.0,0.11903659147875649,0.0,0.1348400680082185,37.17428921827801,0.13319173880985805,130.1100122639731,0.08788838237524033,37.174289218278005,0.05109967983194759,0.0,0.06447133209024158,0.0,0.0966480927807944,0.0,0.07028434106281824,69.95704599214875,0.07445284298488071,122.7857760658172,0.08254720377070564,123.68814001470929,0.08508075773715973
03a04Wc.wav,0.0,0.09174412488937378,0.0,0.09240899980068207,412.71935861793065,0.13778480887413025,0.0,0.11221731454133987,0.0,0.14903821051120758,0.0,0.16813859343528748,369.01114866568804,0.10152639448642731,0.0,0.04757268913090229,379.9050547381463,0.09726498275995255,0.0,0.03457903489470482,0.0,0.020534077659249306,340.26911459658425,0.029352650046348572,339.28638158974695,0.04009326174855232,306.57170557770195,0.09386774152517319,181.8754133736179,0.07199513679370284
03a05Aa.wav,0.0,0.06444277614355087,0.0,0.1255747713148594,0.0,0.03855594852939248,0.0,0.05261644721031189,0.0,0.0831912849098444,0.0,0.04315809719264507,0.0,0.040970563888549805,343.15207796379,0.09489840269088745,0.0,0.054224586114287376,0.0,0.08456119894981384,175.89056094786454,0.10507658123970032,306.4377259930295,0.08124571293592453,405.30861999707895,0.08272100985050201,140.2040079114285,0.06127665564417839,0.0,0.005362765223253518
03a05Fc.wav,0.0,0.06172464042901993,0.0,0.11170264706015587,0.0,0.07625129073858261,131.38261303370865,0.09978869557380676,0.0,0.04132650140672922,329.59021840531653,0.12033824995160103,0.0,0.08153626322746277,0.0,0.133404940366745,354.59318545527043,0.08570973575115204,126.72280785281193,0.11196494475007057,270.2402072131721,0.07098674587905407,107.50980109762484,0.08269372209906578,0.0,0.0366303026676178,0.0,0.01803704258054495,0.0,0.0024085515178740025
03a05Nd.wav,0.0,0.09018516167998314,0.0,0.08140920475125313,0.0,0.1088598296046257,0.0,0.06956496462225914,0.0,0.09234082512557507,106.08767818116642,0.09823517221957445,97.02166404999716,0.12538247555494308,58.03274175328514,0.09376257533828418,0.0,0.09822211042046547,87.69884211762925,0.1150565817952156,81.58310735634714,0.12059037014842033,74.51932998571591,0.08605984970927238,0.0,0.08016728796064854,0.0,0.02674491796642542,0.0,0.00763168449824055
03a05Tc.wav,0.0,0.14465047419071198,0.0,0.10130134597420692,0.0,0.06550353858619928,0.0,0.1037246324121952,0.0,0.03301230538636446,162.85563777420742,0.1672212779521942,73.4834868962473,0.08060036599636078,0.0,0.09552796185016632,75.71890015265036,0.10136957094073296,65.93947876062887,0.1119362823665142,133.8647121723503,0.1008261889219284,64.57267887430572,0.10311312228441238,67.9090712773648,0.07160867564380169,0.0,0.02258023153990507,0.0,0.0038898454513400793
03a05Wa.wav,0.0,0.026185154914855957,0.0,0.04932808876037598,0.0,0.05093412473797798,0.0,0.022121978923678398,0.0,0.04350131191313267,0.0,0.024762738961726427,129.44631553546213,0.053024692460894585,0.0,0.09831846505403519,131.33114628175375,0.06266726925969124,0.0,0.014915947103872895,129.3659447957456,0.07853707298636436,131.19695811143305,0.0741749033331871,158.130464829207,0.12126462534070015,295.9494363711658,0.104029081761837,0.0,0.005246000597253442
03a05Wb.wav,0.0,0.10167505592107773,0.0,0.10486405342817307,0.0,0.18090558052062988,0.0,0.09695779532194138,0.0,0.013676164671778679,0.0,0.1193358525633812,367.08823873480947,0.11844024807214737,406.6746163365713,0.06676534563302994,355.7004581702983,0.02489604987204075,0.0,0.08723737299442291,0.0,0.08978639543056488,355.2786261252391,0.1006162017583847,366.0914962810816,0.04766904562711716,0.0,0.12181982398033142,0.0,0.0018962813192047179
03a07Fa.wav,0.0,0.042669497430324554,200.73788949111307,0.05363728478550911,0.0,0.041541602462530136,189.93455954186174,0.0917467325925827,0.0,0.10690991580486298,0.0,0.13228896260261536,389.7377084050387,0.15633715689182281,181.1421835306231,0.07640977948904037,308.1744124316166,0.16052943468093872,0.0,0.10707388073205948,305.78710955614747,0.10170414298772812,138.62913420891,0.15558836609125137,0.0,0.08988422155380249,0.0,0.14657050371170044,128.922615452092,0.07091153413057327
03a07Fb.wav,0.0,0.11021119356155396,294.46275136494154,0.08830465376377106,0.0,0.02395808883011341,485.9346254850461,0.1441424936056137,198.250811515415,0.06537256389856339,0.0,0.09526250511407852,394.2925519567036,0.1033204197883606,399.72421900811804,0.10890691727399826,351.08322888069955,0.10586662590503693,0.0,0.06113662198185921,0.0,0.05290650203824043,321.65079230787563,0.13369448482990265,0.0,0.13231179118156433,0.0,0.07022444158792496,145.68023613093897,0.08634516224265099
03a07La.wav,0.0,0.08800523728132248,0.0,0.07690522074699402,129.5599652817934,0.072747141122818,0.0,0.11900821328163147,0.0,0.12514077126979828,222.11446804622187,0.1905418336391449,0.0,0.13927380740642548,155.7335768973411,0.15955564379692078,0.0,0.1226346343755722,0.0,0.08349864929914474,0.0,0.06218792870640755,0.0,0.11553584039211273,0.0,0.10066161304712296,0.0,0.07264728844165802,58.76166675601126,0.05902503430843353
03a07Nc.wav,0.0,0.1400163620710373,156.0310297648173,0.15751102992466517,85.10783441717308,0.09768020255225046,68.60080993080432,0.09313259832561016,191.13028650804057,0.16715542120592936,185.89438936787747,0.139631633247648,181.6393511294569,0.14503180129187448,90.0638660468655,0.10246347263455391,0.0,0.07405981315033776,0.0,0.12066903657146862,0.0,0.15691645549876349,0.0,0.11640148556658203,0.0,0.11391896009445192,28.26739627129507,0.14270899764129094,131.9145159327108,0.13246864080429077
03a07Wc.wav,0.0,0.05807041749358177,413.95259992942505,0.06986676901578903,0.0,0.04729819297790527,0.0,0.03348509222269058,0.0,0.08306387811899185,0.0,0.14278915524482727,0.0,0.05628148466348648,189.52838777553285,0.07358763366937637,0.0,0.03528553992509842,0.0,0.026131821796298027,341.25754051781564,0.09622637927532196,0.0,0.14272509515285492,0.0,0.09129997342824936,0.0,0.08459282666444778,0.0,0.12265592813491821
03b01Fa.wav,0.0,0.058837890625,0.0,0.07461792230606079,241.41347803556332,0.09481419995427132,0.0,0.09269512444734573,0.0,0.07867729291319847,0.0,0.028463315218687057,219.74529426145463,0.11671467870473862,309.51036513612627,0.19023239612579346,153.53917324491593,0.16729027032852173,313.3515220012552,0.13089394569396973,132.91138162631088,0.07994447275996208,308.150685559716,0.18427053093910217,0.0,0.10896220058202744,0.0,0.17429545521736145,298.2251240695295,0.09108445513993502
03b01Lb.wav,0.0,0.08252421766519547,0.0,0.07801152765750885,100.88304157107785,0.15512658655643463,0.0,0.14269430935382843,84.45872659410823,0.12460849061608315,0.0,0.04913714434951544,0.0,0.02591949701309204,91.58384848723395,0.0993281714618206,0.0,0.0937906876206398,0.0,0.07976778596639633,66.83992709250937,0.09270090237259865,65.28805698758494,0.039073092862963676,122.7610509769395,0.0610012412071228,0.0,0.02862572018057108,61.43600192328417,0.025950276292860508
03b01Nb.wav,0.0,0.07396027445793152,0.0,0.10986951738595963,204.4337937892605,0.16968683898448944,174.62724119226064,0.17455294728279114,0.0,0.06606849282979965,0.0,0.02839685045182705,0.0,0.015258796513080597,194.2967346953394,0.10854145884513855,0.0,0.06531918048858643,146.92250297181468,0.14015577733516693,139.2073532881287,0.10203751921653748,138.61597829491018,0.0857001319527626,0.0,0.018540550023317337,0.0,0.0660637691617012,134.8769623623027,0.060069505125284195
03b01Td.wav,0.0,0.1336657702922821,0.0,0.06155068054795265,102.64219013861019,0.12208989262580872,180.71928311919393,0.09777224063873291,0.0,0.07783282548189163,0.0,0.060461413115262985,0.0,0.0546244652941823,0.0,0.018975358456373215,0.0,0.06465366017073393,0.0,0.07586435228586197,0.0,0.08376632630825043,0.0,0.04222949221730232,0.0,0.07912174426019192,0.0,0.060091350227594376,0.0,0.051829030737280846
03b01Wa.wav,0.0,0.018887167796492577,308.4061458620405,0.060749977827072144,0.0,0.014349452219903469,277.1872550602309,0.05869687721133232,0.0,0.0198492594063282,0.0,0.08542753756046295,374.3008492949232,0.07587091624736786,296.29101530085904,0.12751059234142303,0.0,0.12053466588258743,280.4781861336826,0.10879365354776382,269.1288035728189,0.08012129366397858,0.0,0.09508345276117325,0.0,0.0800282210111618,0.0,0.08019663393497467,0.0,0.05821812152862549
03b01Wc.wav,0.0,0.07363200932741165,0.0,0.03948215767741203,169.89880395269645,0.048516321927309036,292.46450816391695,0.06332923471927643,135.22792407217227,0.055844961665570736,0.0,0.01778418943285942,0.0,0.013854611665010452,194.49995400641768,0.1290556862950325,0.0,0.033855974674224854,132.12876917518616,0.08518872410058975,270.91659950389044,0.09171656519174576,265.18247590927484,0.08704257756471634,199.1110244437036,0.06288081035017967,0.0,0.06057128310203552,86.3308531113924,0.04670184291899204
03b02Aa.wav,0.0,0.02830294892191887,150.9092730554357,0.11608830839395523,0.0,0.04751209169626236,0.0,0.047998713329434395,164.14524299520502,0.1265094205737114,0.0,0.08613718301057816,129.14348601176383,0.15500958263874054,0.0,0.036318399012088776,262.9107122407352,0.07878831028938293,0.0,0.0982917994260788,0.0,0.10802483558654785,150.43698626236184,0.09806447848677635,288.7987996603792,0.12510649859905243,159.9366334542612,0.09920650348067284,0.0,0.04657961614429951
03b02La.wav,0.0,0.051330921705812216,67.45444743897845,0.10507833026349545,0.0,0.05629463866353035,69.87304979516485,0.10431835427880287,77.21683090748837,0.07550099864602089,97.49355674205168,0.10146191716194153,0.0,0.0539969140663743,84.65874991723383,0.10220463201403618,80.98836805389111,0.08258902281522751,72.43521491941215,0.058854494243860245,0.0,0.02641488891094923,0.0,0.04424677975475788,67.58294344989895,0.049483953043818474,0.0,0.043594544753432274,0.0,0.02008038138349851
03b02Na.wav,0.0,0.02245159074664116,87.10969812921203,0.10277535393834114,0.0,0.030007348395884037,0.0,0.15185552090406418,151.40432025369728,0.11542532965540886,0.0,0.050672151148319244,93.30702925149741,0.09668865241110325,0.0,0.13368766009807587,88.18280772654728,0.0830345880240202,0.0,0.08318053185939789,0.0,0.05846591293811798,71.1254966464515,0.06825383193790913,63.99209998697789,0.09105372056365013,0.0,0.03474355582147837,0.0,0.02693284349516034
03b02Tb.wav,0.0,0.022415107116103172,77.92808520703417,0.1408284530043602,90.68706590758386,0.13217953220009804,0.0,0.04676157981157303,169.34920781793448,0.16953209042549133,76.70906083542195,0.05515328049659729,67.14262207592398,0.014137756079435349,0.0,0.003070907900109887,0.0,0.019407708197832108,0.0,0.08571742475032806,71.74222511498502,0.07517031393945217,0.0,0.04677999019622803,0.0,0.06458850763738155,123.815397410434,0.058212876319885254,61.21499752320093,0.029681279323995113
03b02Wb.wav,132.13209534954427,0.06085918936878443,0.0,0.023934793658554554,0.0,0.09076710417866707,124.08013563406311,0.1590767800807953,0.0,0.0496330913156271,0.0,0.022718301508575678,115.70287384384116,0.1445527821779251,102.38768056840037,0.0331273686606437,0.0,0.02893640846014023,0.0,0.10982108861207962,143.89430958116571,0.07337745651602745,125.54296686609362,0.09445103630423546,119.94573895763838,0.08189612254500389,0.0,0.06164581514894962,466.18700231622853,0.0456086378544569
03b03Nb.wav,0.0,0.12824101746082306,101.62855161587076,0.18200495094060898,96.06101453909086,0.09158818796277046,0.0,0.07735830545425415,172.656545319506,0.09366349503397942,0.0,0.06354869715869427,173.2557620517168,0.12286804616451263,84.04939929233046,0.07055187597870827,88.97612661370182,0.08508841320872307,0.0,0.05639522895216942,0.0,0.0915585532784462,0.0,0.026335064321756363,0.0,0.018456893041729927,0.0,0.021943042520433664,64.2907763753541,0.016171192284673452
03b03Tc.wav,0.0,0.07465588301420212,78.88642097099776,0.14590825140476227,85.1236715591695,0.07992243394255638,0.0,0.04877014644443989,73.55959494907452,0.060537466779351234,145.4372597514687,0.0906628966331482,35.68716714980361,0.05483662150800228,71.00486511389691,0.038929082453250885,0.0,0.003622423391789198,0.0,0.03237009281292558,73.98046348413348,0.06584895215928555,0.0,0.043866805732250214,0.0,0.027660761028528214,70.5157294924495,0.04346060752868652,0.0,0.006050660856999457
03b03Wc.wav,166.92869364792347,0.09084765985608101,136.82785185774628,0.07241195440292358,175.79820495405352,0.05381959490478039,0.0,0.06437859684228897,172.62808311966546,0.03201410640031099,152.0121073998341,0.03549036383628845,0.0,0.03058440610766411,171.71011454161376,0.06597935780882835,142.24522748633572,0.06179224140942097,316.17166971710816,0.057212019339203835,322.8004115310147,0.08827841281890869,160.56248858188232,0.12095537967979908,125.2672722609907,0.03632919862866402,131.09731237624928,0.03073384752497077,0.0,0.0080285875495368
03b09La.wav,0.0,0.02225295454263687,176.33754947386421,0.09747191518545151,100.93515217252356,0.19670382142066956,0.0,0.07708600163459778,133.0124779493467,0.125739187002182,0.0,0.09296897053718567,186.6026061332645,0.15876349806785583,0.0,0.056078340858221054,65.03257119930629,0.09325585886836052,0.0,0.023141810670495033,0.0,0.07402389496564865,75.42336138395423,0.10714369639754295,0.0,0.02192435786128044,0.0,0.01739489659667015,118.91434685347147,0.03776385448873043
03b09Nc.wav,0.0,0.08823970705270767,104.84979783748888,0.14552351832389832,0.0,0.06906998157501221,84.53281642726343,0.10631392523646355,0.0,0.014634578488767147,96.811338307634,0.09631237387657166,0.0,0.11224883794784546,85.51633679648627,0.06814056634902954,0.0,0.09094561636447906,78.9759248582655,0.12002162635326385,0.0,0.04832780733704567,0.0,0.03820457123219967,0.0,0.041814740747213364,68.2374670644803,0.036327009089291096,131.10364635252535,0.036598578095436096
03b09Tc.wav,0.0,0.08363079279661179,195.69735414346158,0.17587165534496307,93.74522942123357,0.21834148094058037,0.0,0.15211105346679688,78.41655866054654,0.17523544281721115,0.0,0.1441904604434967,0.0,0.041319895535707474,185.6133170620406,0.10573884658515453,0.0,0.0027451911009848118,0.0,0.07410359010100365,149.90199254684123,0.09329555928707123,0.0,0.029416238889098167,69.66613239612538,0.08760898187756538,0.0,0.06152166798710823,36.93454465360627,0.03802870400249958
03b09Wa.wav,0.0,0.029522079974412918,0.0,0.028133636340498924,148.54840610084364,0.08518068119883537,237.65650152381966,0.03598073869943619,100.92379700999157,0.026077096816152334,301.3259641789992,0.05972760170698166,0.0,0.027203518897294998,0.0,0.0765833891928196,247.6113637154305,0.07091790437698364,148.47624831475684,0.10426419228315353,0.0,0.017510490491986275,0.0,0.02599450945854187,0.0,0.07180993258953094,223.55885773047214,0.040826424956321716,101.38138900923794,0.05176957696676254
03b10Ab.wav,0.0,0.005147105548530817,168.21406408968858,0.029600984533317387,330.8464375442079,0.07010496407747269,0.0,0.0404905176255852,162.59173603003407,0.0417490229010582,0.0,0.02092350833117962,191.60100525977413,0.10774143785238266,0.0,0.12361250817775726,339.3583315365703,0.08732330054044724,185.42133012550713,0.044439466670155525,425.1581189545009,0.12811161577701569,0.0,0.04681095853447914,317.2838229061179,0.06662531197071075,337.9150273912405,0.07676919922232628,0.0,0.001053368061548099
03b10Ec.wav,0.0,0.07866609841585159,117.92464308165972,0.15509548038244247,0.0,0.13785172626376152,0.0,0.14154478907585144,84.98915768046446,0.08590259961783886,112.19351883786105,0.11234582588076591,0.0,0.09809408150613308,0.0,0.11185643821954727,115.6849407190228,0.13101496174931526,217.18375145482662,0.09648383781313896,90.54549101670305,0.09479563683271408,0.0,0.05733410641551018,171.28113172211735,0.10688422620296478,192.39574915868337,0.10621080361306667,123.4728851089995,0.020134758204221725
03b10Na.wav,0.0,0.046551503241062164,119.62606958818348,0.18669621646404266,0.0,0.017622247338294983,0.0,0.05050846189260483,0.0,0.22368212044239044,0.0,0.0875145997852087,0.0,0.22451664507389069,96.58103219048111,0.11154133453965187,178.17031796929254,0.11591222882270813,87.84345375467547,0.08848248794674873,0.0,0.055481113493442535,84.17866572587162,0.12320934608578682,173.9359800245947,0.12562958896160126,140.17274489111225,0.07842698320746422,65.31887828013048,0.014397331979125738
03b10Nc.wav,0.0,0.07060807943344116,0.0,0.16544778645038605,0.0,0.018509894609451294,0.0,0.09678056836128235,0.0,0.07181625068187714,0.0,0.06977538764476776,0.0,0.10054328292608261,202.76585027884244,0.1261300891637802,207.6546582222461,0.11094693839550018,158.87766336595936,0.06836225837469101,299.7521730180264,0.18591472506523132,0.0,0.0951080471277237,137.38138954124403,0.06925050169229507,128.56692719943212,0.059123240411281586,61.04319607139661,0.022331670857965946
03b10Wb.wav,0.0,0.011482859961688519,0.0,0.04577059671282768,0.0,0.050985761219635606,0.0,0.00992425438016653,307.56706761145864,0.06208864971995354,0.0,0.09004500694572926,0.0,0.03426482900977135,0.0,0.056951820850372314,175.9240112194975,0.11969322711229324,0.0,0.015557549893856049,383.32732586671847,0.050933852791786194,0.0,0.12759877741336823,265.93595026358605,0.06717207282781601,235.1111360581255,0.04852825775742531,96.37222290064108,0.01565360266249627
03b10Wc.wav,0.0,0.03886767104268074,426.25724096675503,0.11536233127117157,0.0,0.07199490815401077,156.0453101505493,0.07223158329725266,0.0,0.02897491119801998,0.0,0.08216916024684906,0.0,0.0948895663022995,0.0,0.1085487799718976,0.0,0.1731158345937729,385.6113437822559,0.08789143711328506,426.16470498496193,0.05059577152132988,225.14225623929048,0.11340503580868244,0.0,0.07349985837936401,282.21207506258406,0.07240665704011917,108.4443609560017,0.021216521156020463
08a01Ab.wav,0.0,0.11753954738378525,348.52651695686035,0.16791455447673798,0.0,0.12258349359035492,422.40466704523686,0.11847394704818726,348.2291631579705,0.1123315840959549,0.0,0.0500309020280838,420.1437507828789,0.05334737151861191,0.0,0.07620970904827118,359.79163390234226,0.08877502381801605,395.9029228454921,0.14273807406425476,0.0,0.11752860993146896,0.0,0.14089372754096985,0.0,0.0659499242901802,274.87647591201255,0.0453365333378315,0.0,0.0032617551041767
08a01Fd.wav,378.64263238750516,0.20533549785614014,337.4151121400602,0.2552578023501805,339.34999408526494,0.2213324052946908,357.0162682984048,0.21852096170186996,318.02078390759846,0.2572741018874305,26.501731992299938,0.1452609247394971,0.0,0.07474771035569053,190.43075007973357,0.08155050873756409,372.992908929327,0.15297709298985343,328.08418579297836,0.2515217981168202,50.47449012199678,0.22199162415095738,149.63634180094647,0.12068797009331847,133.01008160084137,0.04873975765492233,0.0,0.024199670180678368,0.0,0.02540324069559574
08a01Lc.wav,0.0,0.0729624330997467,235.93130205015115,0.17710099688598088,356.7430856322992,0.21332147504602159,389.53924824774094,0.19005626014300755,377.258309577699,0.10996316799095698,368.42270364035494,0.11551922559738159,352.7051480043866,0.13505205724920546,325.3726680457202,0.1434316188097,277.4182157309038,0.09454357517617089,147.56367703141552,0.0685146977858884,30.226694143810224,0.06139292248657772,181.36016486286096,0.06894177890249661,209.0817203021965,0.053120852581092295,148.00204733845743,0.02953179453366566,0.0,0.0030542074237018824
08a01Na.wav,0.0,0.15292170643806458,286.7724923163663,0.2415025681257248,0.0,0.09698495268821716,320.8979797483765,0.1852109581232071,309.33502415691686,0.09261201322078705,0.0,0.05817455053329468,0.0,0.03718772158026695,270.9240694574689,0.050919223576784134,128.84942071255887,0.07177533954381943,0.0,0.03593842312693596,213.73702705379324,0.05477099120616913,0.0,0.02841232158243656,204.69795001379921,0.04654792696237564,0.0,0.0031668031588196754,0.0,0.005751745542511344
08a01Wa.wav,0.0,0.044555358588695526,0.0,0.060645874589681625,388.36284727952244,0.12662094831466675,0.0,0.08729834854602814,436.4371422418818,0.03159583732485771,0.0,0.042495790868997574,0.0,0.030296526849269867,443.34063687649143,0.06169629096984863,421.0559005166122,0.04827076569199562,0.0,0.05524546653032303,0.0,0.052115269005298615,0.0,0.05198569968342781,325.05438397978264,0.02438337914645672,0.0,0.0008794025052338839,0.0,0.00030745958792977035
08a01Wc.wav,0.0,0.08398427814245224,0.0,0.0957358181476593,0.0,0.17800386250019073,0.0,0.16889473795890808,542.9837423699206,0.023446962237358093,582.3816901802238,0.08561333268880844,565.8576348323725,0.08819379657506943,595.6102571506957,0.1285025179386139,0.0,0.16639934480190277,653.2713965187027,0.08800224214792252,0.0,0.10350505262613297,547.0063869878068,0.22484685480594635,387.198099786049,0.026684710755944252,0.0,0.0011683438206091523,0.0,0.00021059690334368497
08a02Ab.wav,0.0,0.04813642427325249,0.0,0.059065042063593864,257.3054357020462,0.07877759848322187,440.5058014038732,0.10176682259355273,362.4892469737707,0.11819270998239517,30.207437247814312,0.10517705231904984,266.02025852781014,0.14225955094609943,385.7743473874549,0.10266557522118092,721.8369072031505,0.0632313388798918,1454.5148002379606,0.11391675206167354,639.2658285235543,0.246140321450574,175.37097955617816,0.12380786958549717,0.0,0.05453993167196002,66.31358777765001,0.07163446077278682,309.4634096290345,0.07540108263492584
