file,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13
03a04Nc.wav,-94.08813784371269,8.256875048297754,-6.283679050979023,11.533522538056628,-8.503975094873056,1.62316144790377,-5.79395452719793,-9.895958187480874,-13.00567187294977,9.326048791657476,-3.11705983651904,1.0017853525006888,-9.977704932420352,19.663842612013344,23.838151313590867,19.024671376013767,21.56841604951123,17.766498420020607,14.557487472299655,23.6882353757539,24.078030031435382,21.644797760424083,22.95152584788933,17.17738551190507,19.073732432413248,15.709204546235467
03a04Ta.wav,-93.99717742195544,6.253173898031384,0.4443324639626139,8.19024417480696,-4.897582221594721,10.546886701597934,-12.19621029296528,-6.0108247881837285,-1.876868270496036,2.413328825423521,4.062855825451545,-7.177055089788149,2.153579150065964,18.1224311800863,20.90489857915011,11.883446169132275,21.540690616511245,16.637411610170236,13.965738479352948,20.47191901573218,20.757928580220927,18.921362949089872,16.25800414530615,14.152898011482918,16.5810090222728,14.884508469014646
03a04Wc.wav,-95.70398871465989,-6.393171486198687,-13.74789806463393,-0.8841589056154663,-13.46506038260556,2.514185026596976,-18.02072233400214,-5.343764439436491,-25.34681710466336,-6.069393679288724,-2.7891601963431505,-14.909490797927946,-5.0195946113503815,21.6835924044288,22.36094616219334,21.6360438299209,20.001741199673365,20.83812107377111,23.309785314445897,26.04308106282297,19.22280876365621,23.125137880119727,24.48096723909365,18.528064613248382,20.644829046709656,16.634141452851484
03a05Aa.wav,-91.34552930906148,-9.918649559078688,-2.44975818106203,7.306375993874818,-9.789146945814664,-2.6995936257474216,-17.854729695768075,-7.693870119763493,-25.855541468189937,-4.476037422993725,-16.83507063153132,-7.847680345575768,-9.692653463687256,18.857286499703207,21.055899995350337,12.77757688092822,21.329481910610564,19.35334499561905,17.96095028261123,22.683478773543893,16.046887162281667,22.08017671694664,22.955561781869157,16.431749684318458,16.191285879647424,17.770556578880544
03a05Fc.wav,-96.21514694392434,-5.941634860687414,-0.1153460145748311,10.367567853958423,-5.81911616160269,-0.8610346690905566,-13.092172070250143,-4.202881204436285,-18.520648285624407,3.384085598400282,-12.085401179400584,-6.277278486130893,-4.894270450557845,20.74688098500008,23.043245919308447,16.083570014156738,22.72595127060715,19.99877668261473,19.076136395952204,20.189412050108565,13.600959947672196,22.08939830129302,23.25890262956029,18.10657706502357,17.73608410103187,17.90604605122599
03a05Nd.wav,-96.71785635545444,1.1699665358490938,2.4490453737304647,15.6220701610555,-4.096886401025705,0.910017859991642,-7.951694173803747,-13.157161335055656,-12.98079464738714,4.242268765835215,-4.858755501482198,-4.525987588395511,-3.047604774999205,20.628349248811976,25.70297217087702,17.13438019949821,22.93685548318472,18.659292333424133,17.695459266572247,21.289360356656303,21.70126916531564,16.096247672545505,17.560808724042353,16.762441777810974,16.337924127652887,17.315461712283135
03a05Tc.wav,-95.67903723130829,-1.7611262053666377,5.29376254999397,17.103381146923535,-5.961589098270208,7.056640764704705,-7.467687356644095,-7.415969754808685,-5.388065097846279,5.679479057625772,-0.3464132656090583,-7.964293867354898,3.0685612054494515,18.626460358613464,23.18710973771644,14.284913371814202,20.44939284988936,16.370244520677506,16.705014552835188,19.210213081182147,19.26430371615645,17.17696931286826,18.50395491202685,16.110228886514577,19.34512680142501,14.03348832083808
03a05Wa.wav,-96.39744289229988,-9.006885660572118,-7.378538858791639,8.969022768997759,-11.656366084210951,-2.3847947553739237,-10.554804584316642,-12.793950830049308,-19.664854648016323,3.345403684491014,-12.538035868602211,-4.791926037981684,-6.64343455049757,20.578616466987476,22.828946277000945,18.574300523410724,23.063000922313893,21.457163575994763,18.099020234669503,21.72609435406052,18.64597545013266,23.347146641919117,25.427060095102892,18.95269222782688,17.293805320854865,16.958618175192154
03a05Wb.wav,-95.3531743263486,-7.956154130283658,-13.312495122848429,1.8445975239155477,-13.868323872097038,-1.5691641477167295,-19.353235653842123,-13.568139798589696,-23.27758143515125,-1.8846124170539928,-9.34751852068928,-7.9293202471188,-8.353107152803247,21.940948797256333,21.629260322084345,19.39805217069589,21.26199761494135,20.74040769150399,19.629393757302434,22.960592924171653,18.40503216012989,20.94551627192096,24.622246896236703,18.461988108476696,21.57590542321378,19.571575762765068
03a07Fa.wav,-90.72411191453271,-8.242075333034597,1.0926134494442452,7.767233530378027,-4.466554881817495,1.0978152980907547,-11.068294274224128,-10.131055502993627,-23.96578999062627,-7.943124400442571,-14.50959735659734,-12.69701540744086,-11.715276072737137,18.70280444944311,20.84884413516032,16.148910127962388,21.24412403243507,14.366737570738062,21.161771043211896,24.73432995816053,22.60903550668702,18.61179527238481,20.6602646554056,15.438984004893316,20.59055159500579,21.20925968784124
03a07Fb.wav,-89.26484710872931,-9.841492928764048,-0.94546769664756,8.638592635172351,-5.61266097674929,-7.891748664090881,-15.67509650281909,-11.235906416036505,-30.07881420380321,-13.42467225334065,-19.89096676634462,-16.188418236989452,-14.115346054315864,17.32881779737652,20.34812488364882,15.291800630104424,20.080982020185107,15.505332676868711,23.60289342699095,18.98166159054693,17.56357520259716,21.464974064250907,26.134040981671784,17.181757042445827,18.0979450761659,23.15115044480179
03a07La.wav,-90.82958922232665,4.105268307253096,3.1058947068759624,21.03783321388966,-3.190549967823461,10.287722816126104,-11.905540143093486,-13.473060575159368,-7.959515854619653,7.829038699140433,-5.861745129791803,-12.257081113546066,1.3889457846882625,15.073529972189403,28.30066764403237,15.455024647308704,20.68091573341988,16.410663929807576,15.46482334830896,19.75006455875641,19.500710796388784,19.019694822437213,18.30426050650356,12.572111110776891,19.205163893636875,15.93069079644088
03a07Nc.wav,-91.50742650720726,7.687982240825053,2.8117100479077157,14.752243996289204,-0.966706941261354,3.2250060589604512,-4.607949442254276,-6.675200383612995,-22.347881553903356,5.704064944100207,-11.92038775656814,-6.868919064468804,-5.384319953424921,19.339090584877624,26.674407168932145,17.481374650562632,19.43152703953986,14.883146319316928,13.896008724678811,23.448587355583484,22.56477636800103,18.755170817110542,21.97160561507512,15.250474203937934,16.382931805178416,13.771123769073574
03a07Wc.wav,-91.3028862003722,-9.81370912378653,-11.00240911592335,6.66686142181843,-15.608270031915218,-2.906999826445018,-15.06647398996382,-16.580412440857618,-27.652232533898022,-9.316264745608338,-14.077019322781531,-10.581473820009752,-14.091897124557384,19.39286846026637,20.872279649705,19.04363793087821,19.60975829459288,20.942816189350783,18.800525426934023,21.071561033214756,25.43416638868645,23.04084088474171,27.258542570683893,19.326575126010688,26.218009622090197,18.238430979049703
03b01Fa.wav,-89.95393031365042,-6.802857407828244,-1.4429890260891574,16.959699135762722,-5.001616889935633,-6.2503873350069705,-18.033386366916165,-3.705162759015907,-23.822772697401582,-5.247972897789813,-15.778538728497187,-6.93764016106097,-4.587823613805484,19.398505667236773,21.751568687835604,11.906300074807554,23.38769415303441,17.69159389225673,17.977074846800523,17.734590682820585,20.44776734685764,23.907233302118897,20.653928818077684,17.400922497018694,19.01999127826789,19.14098368897393
03b01Lb.wav,-94.11903077481108,1.171732628573097,-0.2797553284130541,24.709579041958115,-2.1006862825696837,-3.370116911952814,-19.89091511126104,-9.944389209348504,-4.027608773179447,4.023354061650593,-15.56165054369308,-0.4578288513103393,-2.284572549300621,16.149663527691594,24.08888407479204,11.779526671234942,24.763066385860448,18.10790298383945,16.71586002462789,20.81330394032105,18.58297594000728,15.385291695337694,17.139485569120755,13.43779910631783,15.527659233837726,16.436939793913425
03b01Nb.wav,-96.8471295893434,4.25323497065809,-4.014512721067266,26.370370356933204,1.2629470055088876,-1.1139896514820478,-12.746713120139384,-10.5234940688938,-5.465654533105187,1.2592563851538747,-12.22074190347657,-5.504905817240291,-6.232920223002532,18.995747748114137,27.83407501765309,17.342503583570082,24.421112206432102,17.907959628934336,16.198172356600885,20.607683929739867,26.54101734223367,17.87274787912408,17.95986835970276,19.005783762316074,22.86024951749828,17.405632883748602
03b01Td.wav,-101.30309281642285,-2.0755675441064403,2.5702699723735134,15.604784776603642,-0.7884646452973086,3.79195746267442,-10.72217447365885,-1.5334335207226504,-0.8632031951422097,-1.4282117750312384,-9.434034134009744,-1.005949004811132,-0.7002123391022229,19.84650629750085,23.17892986502515,12.895540154433272,20.659033685069723,14.705281607652346,14.98187100858322,21.83602670409564,21.19614950851489,16.09538416466509,19.16024675335913,16.084627213552203,16.358794750283746,13.725252110492162
03b01Wa.wav,-93.74400123254117,-6.105390712441586,-10.392504127159366,16.90609650614305,-5.390796545711856,-6.718853384267753,-18.265606881491134,-15.783048385482518,-18.67333496199231,-11.454309014262533,-8.730246806945607,-6.720051975509569,-9.54938444637563,20.49947350142728,25.15442833398957,16.03805546018963,23.04602887815023,17.359190894948078,15.730419189742577,19.50640253098607,19.616900943734823,20.03847068153226,25.187799955383777,17.51188885954404,21.27681401582156,18.08795972682636
03b01Wc.wav,-96.91651196646863,-7.604017551582067,-4.334281108648505,15.21275021025347,-3.251091571662362,-4.875413895413396,-8.952671944521349,-6.943864003034872,-21.49572391284735,-6.055054974347769,-9.343577679982896,-9.783222033933276,-5.129555211525283,20.584888511713103,24.958755267054435,15.89660981328464,22.829107706916258,17.880516268371828,17.960883075771616,18.867305285252183,18.848924675649613,25.368232443354955,22.525257347385157,16.871984725882456,19.998350779905294,18.96492541781767
03b02Aa.wav,-86.18369312256233,-6.516563252874882,-0.8904233904182663,1.463496701765001,-7.3143812826604915,3.683927081312038,-13.419951534794354,-7.185709679155382,-16.63629611612256,3.086723287664439,-13.12795051858122,-4.366340347686769,-3.4542297341976944,17.288896500958465,19.40081796860916,19.245900404160096,21.23546424461603,17.526069187450112,18.39026309433651,21.143055957459342,15.620192855745293,21.227818898529964,21.63303799944075,19.7927741059309,18.3336079408012,18.91404828613929
03b02La.wav,-96.12880594870244,7.477084203440413,3.060323064565431,11.4245451738646,-14.46118065837942,8.419982762541952,-17.012809838289126,-10.337298733541484,-5.045369777357303,9.210083883307195,-6.940801657171216,-4.253954320492701,1.561531975913924,17.381622553452967,22.87392677582456,18.320134714227137,21.582420825230564,19.51020238734641,14.65687188854345,21.31679371523226,18.5372224505627,16.373295086064466,18.709118326607765,19.2724704407146,17.26551919186088,17.614897541988356
03b02Na.wav,-94.29373847195916,6.362586127652449,-0.7200950377857871,13.534947761644622,-10.332129761825875,5.9577718258226895,-15.45456254861639,-15.284371324211415,-4.983583685211937,5.096063474042154,-4.667222347896796,-0.7986725729399511,-10.60434344670706,18.22703342713877,23.87951517979756,17.73637653609744,23.07517838800676,18.69814278674093,15.3139311018498,20.86107744112886,20.73134054667513,16.302924292216336,18.92224846104777,17.964196013271792,18.996260806262075,18.433127480654
03b02Tb.wav,-104.06902202784369,-0.1063586967183164,5.446093669030756,6.594633303596285,-3.8343309349434818,9.271256221228198,-8.648570405969478,-5.0642482133520135,0.8221030036916575,5.481784620004613,-0.1485812299932002,1.554579482405558,-1.2304537038000496,23.06898533221813,19.00129261613262,12.290595526022528,19.418793385277503,15.13545222930008,13.935077684718951,20.804960188617205,16.978592836075435,14.81891124638346,16.124818353273277,15.3632850365646,14.339387815969111,14.935961290705674
03b02Wb.wav,-95.96081825371762,0.1250551431412532,-7.366188406273889,5.036907738844588,-14.809075763175954,-0.0709925023964664,-7.375048783805886,-16.07820127413114,-13.699823316318213,1.5700630719050923,-7.596769751587013,-5.497883150745591,-10.307465746619156,23.599949062873065,20.258943788406697,21.770251051387643,24.474811911267924,23.747055563584784,18.064868639406377,21.858173245961407,21.55803207223674,20.468479907868996,24.95652957747751,20.64816883374632,15.591373863870356,19.99148293617446
03b03Nb.wav,-95.44703403137244,10.94850613003403,-2.7254569117714205,10.917311673504164,-8.558932242455562,3.63476118562941,-10.70686062066892,-6.263267954214706,-14.841613058222483,9.048432078167304,-8.035952650903711,-0.8978387276497655,-11.021794123202165,17.62455173107785,25.10426301852513,16.47089241992185,22.2519497856034,19.34788714895473,17.092240794989074,22.235690679707496,20.246989199330358,27.148723155555817,22.268160265511398,18.781219839724155,20.163996909724958,16.25693297135512
03b03Tc.wav,-106.86213523605444,5.003990308673119,2.6660802070345477,8.456197091329845,-8.371001206249874,9.467808631697793,-1.3493435901792616,-10.086946161252293,-3.718573655371006,6.804598765453259,-1.243622029677414,-3.279347384182292,-0.6038017187868856,20.90892130214957,21.321743952088003,11.77640715510483,18.304296893731635,15.411382962723042,14.932376992135266,17.751685642719046,20.24338661053536,16.0316910154584,20.094388553559025,15.671315964381716,16.839179208863527,12.157649791370163
03b03Wc.wav,-95.22862769662926,-3.3658362632932537,-9.85437366239246,3.0412928319508405,-17.09455569871155,-0.7739840911531569,-14.187033102514889,-17.38066862717166,-23.939075267156024,-1.4009818963345817,-15.177131883765249,-8.632821411371522,-9.027096515584072,17.964041803371707,18.67747719847589,21.716272359578543,23.86196093345642,23.89727116258427,24.400800091950785,20.13962945293477,20.77538670618498,23.4537405446774,25.78728217393648,18.4949416246429,18.362229751303957,17.36394405717281
03b09La.wav,-96.77796415858444,12.831667778961732,-4.161696644568436,22.46248382475021,0.7247033434248785,1.3232590986726356,-19.49399234220828,-12.141772542003348,-4.757879323367864,-4.329574986733478,-9.316203309446305,-1.519706113900151,-6.454936650775926,19.364976283409373,22.002604934154984,16.011477950421824,23.166718840921472,16.719319187252484,18.284054386654983,18.53254158242358,22.11679056033385,19.170191537254222,21.73595415909212,15.348035417836996,15.18209053453451,16.99357152420449
03b09Nc.wav,-97.1094007707934,8.176222598424657,-1.8505291303195088,21.702281260656,-2.032162680123208,-1.0672415776863078,-10.12163396725354,-8.641869033091385,-19.82137369278637,3.506705196963781,-10.337166826211618,-1.0075634001690188,-8.763707622174332,20.398538708820457,25.02869333002466,16.45052065660892,23.74205496811949,15.403267104238006,17.731447313641404,18.761418508793238,23.276851374718007,22.04897926607632,21.705339120973587,15.266681891122644,17.155761565911636,18.210528017762503
03b09Tc.wav,-100.06121769541492,5.713605552442077,3.78440481992782,21.635056859058874,-0.4879509774575735,7.057294294448716,-12.539895467235898,-11.261453759614296,-6.385807539338989,-4.3635254031188575,-4.850548001395598,-2.5069375109437866,0.2222167763442719,18.731295435076984,22.57257478464996,12.341440260073384,21.586774550728745,17.129147746437706,15.40356633202565,20.841968615602816,23.518326393438915,18.136671012699004,21.646211324483968,15.212586395416189,16.179256693234123,13.106012272811077
03b09Wa.wav,-97.29347270126182,-3.057307501721148,-7.492798817505973,18.4786256485776,-7.074984759846137,-5.410471502576382,-3.969391949763052,-15.094093267355946,-23.110345795089305,-3.2501071909995103,-12.11517305682947,-6.958983576503789,-13.013846749780548,20.39856427717429,20.18608008211149,17.988258550652514,30.189416002956595,18.771457417524797,20.68048286876028,19.50923474195901,20.920567291280392,22.803882768014937,21.709438724857208,16.040228218398845,17.45260814701215,19.00914194984672
03b10Ab.wav,-99.6929513228964,-9.99102428134852,-3.709996420118523,6.931604874554608,-6.4007598044397,-2.428722317368479,-19.517633291272496,-5.17766682254161,-22.21800111727607,-9.179136504332169,-12.793492995713011,-8.17588912608422,-8.031450079594482,24.170615774842904,16.460267265880383,13.486509850755022,20.069811490246163,13.346593069413434,18.38174248934389,23.24139808632409,16.132828680318305,25.442613918137702,20.59165993904466,17.86503203718072,17.483143821324656,17.591156297325536
03b10Ec.wav,-87.84547971616429,2.054121896219064,-1.9463343823581385,21.60540817875493,1.678450680615336,-8.56447539547024,-23.9124036083676,-8.183126363824387,-7.601210794834988,-2.8192683288380698,-15.446692708807127,4.5993633980261786,-16.113152562941405,15.523555594190372,20.845268885054384,16.80741573811645,26.37512325117533,16.034769758053564,20.83828096293087,19.877458646999173,19.389252009687706,14.54938361523122,21.67965496693124,17.343755017205403,13.71424473310194,16.505443872161482
03b10Na.wav,-93.27865015680231,7.726929628447896,0.59794610924029,24.3013324591176,0.9142544656351907,-3.509720807734195,-15.458317445888236,-8.81084848813967,-18.606416212143312,2.7936403352963097,-13.186416845000648,2.941492033270636,-11.18284203583532,18.19738008720336,23.568715528139496,17.73717969744134,24.815670588490494,17.900898709098186,16.247933731159,25.595976764982822,22.210895662186264,19.313924963540448,20.971680391788187,16.529215742759522,14.124920824356208,15.743211430321171
03b10Nc.wav,-95.57274299072884,6.575795327052874,5.000160978987373,18.815845356837272,1.1454561240774217,-1.4797283122162996,-23.27495150864113,-2.398334448838865,-15.166015734949182,-1.0472665271291226,-7.726822267466809,-4.7339848146947805,-9.824014773030518,17.173432419962985,23.213982169367043,17.186837905259157,23.928812316178576,14.15017671862227,16.927220424710853,23.99807770192588,23.070330238879155,22.180372205035543,20.11947580362491,15.083770219830434,15.660139442740686,17.764626987213706
03b10Wb.wav,-96.3815960950006,-5.560121939967411,-7.875895765052415,15.567406414127015,-9.901058039075536,-8.460130532743138,-11.436206005436198,-13.09407000015393,-32.01124735437673,-5.358818706378928,-13.58231249089676,-9.612097727204924,-14.293617317265143,19.872625695539025,18.14931648721147,18.94801122463262,23.62636125114203,16.117085080248955,18.89678602662772,25.89632592606059,20.47159064926977,24.0454747478544,24.375951652769864,17.727568095237825,16.682625127868675,18.977519334045613
03b10Wc.wav,-93.3013383962262,-8.464082929591909,-9.576176845491805,10.363495466054223,-11.61824213330644,-9.984592046710889,-13.236940629231222,-10.264756707025322,-31.57891252912044,-8.955926615600717,-12.539025482655015,-13.493824647150053,-16.060075101879626,19.992223541533374,18.49489806817812,19.439564051190047,22.438028148291053,17.714697667139763,19.75778727969256,23.34130816787021,20.988913429110337,25.737531131109773,24.420318334991386,20.86139753844157,19.136427113721712,20.376376439299083
08a01Ab.wav,-93.42304264023934,-4.283697301351703,-6.276949236093982,0.3266722663929903,-4.185134703199205,2.439820731838513,-29.132121908620285,-0.5435902780195498,-22.76403772940339,-7.349237735162174,-8.4108101359269,-14.842514771640635,-1.021713053040079,21.54342454173456,19.74646821551453,19.02035109432739,23.314012405466546,16.606452986801745,21.99205083382217,26.492665776153416,15.062438063620544,27.84062502370728,16.088474486693446,20.363986428606704,18.785652211187987,17.740664775501568
08a01Fd.wav,-95.95623344609406,-5.562698834699941,-0.4758171911206968,8.772308785396104,-3.1721078970554206,3.861640922471184,-7.221505561192482,2.3047954510162336,-7.627464121259341,3.536715741342632,-1.383494664468372,4.590049950645248,-0.7652070084870218,24.92957822774329,20.80988241039065,17.557429578341438,16.1022398017064,18.307865593464,19.088993861865408,21.195620804539185,19.92670895172629,25.65012694960524,19.90877857486401,17.899138757210086,17.249348430398452,18.52540231653888
08a01Lc.wav,-99.12444065254684,5.538354858533922,-2.0890649038362605,1.799292838544056,-2.056656181156191,5.8413209468329645,-19.203794757690417,-5.808733083345866,-16.824651331564755,1.5781474718083752,-11.674386559850248,-11.420976211947394,-2.9107678261376573,21.02755333935608,22.15885716748997,14.421292841033273,20.469464006480905,17.567127585238865,20.653473956007005,25.13197637668552,17.999379859053224,24.37014533539916,18.69817811272156,16.671416762118586,17.016363026528023,18.23561515741886
08a01Na.wav,-98.7685535140716,1.1996960897362,3.980152240853162,6.7469449363945335,-2.336649452321892,6.771039521266245,-13.387519361161068,-2.910326854705812,-11.712966466509348,2.644776483937957,-9.188057307717806,-6.70345815070606,3.010917826484566,20.899124667142964,21.955092184500323,15.138402083113387,21.479506499043595,17.417226285101755,21.13645268765205,23.03291677424039,19.03960558277324,24.52271684967591,19.79647867398428,18.46374762777127,18.568741001905163,18.243537019959888
08a01Wa.wav,-100.30344905079734,-12.051342978732231,-13.345492018533191,1.3848830101001923,-15.612713541412,-2.5420897032630907,-27.72941826156084,-3.148189965180761,-22.497359315185044,-8.991133626666693,-12.64248675298246,-10.728489415656345,-11.777890481390276,25.379778348566727,16.20314925714778,19.096968228061844,15.202213881811268,19.53914074134913,23.62378960509281,27.51862544688351,18.3742296077066,25.054932731701697,16.251211779989234,17.730984077831362,17.88092831826815,20.71035709161694
08a01Wc.wav,-91.17317438505256,-16.819148502821534,-21.177489950753905,-0.4215174409995729,-20.25155289520236,-5.056408242315662,-22.62337815960572,-6.409928501679949,-27.778491593079234,-11.188821048457212,-23.178120689548116,-11.972172152653616,-9.521374861809724,24.51591806768689,15.160890829999298,21.536412422637188,14.849608973666562,19.43867918875177,20.98081245310861,21.137602329172573,19.979713771330367,23.368379415313232,18.95408090318396,19.59485005232185,21.545871811060568,22.760856008803017
08a02Ab.wav,-93.92774133161578,-6.163995450840589,-4.7745234026384615,5.159576819108564,-8.864644500095432,-4.694380642337632,-11.262486096631363,-8.065039734910828,-19.41012938613645,-16.612256691085992,-11.817268474489204,-15.581890195322242,-5.240304597805712,20.157861855538304,16.91319688471716,16.854189303851207,21.278043548462744,20.89173228092852,24.19079247384471,21.598654929834414,15.674997479886002,23.980784284893428,22.300635646368992,18.320620322523617,18.755500391013275,15.925141314904684
08a02Ac.wav,-100.34658688526297,-13.707472202391024,-1.2930402067519997,7.838876669363204,-5.792973371205482,3.3357090413963304,-1.2039980138813264,-2.186099904758359,-13.725368441531304,-8.801826616955188,-12.852734615871247,-14.261461355857508,-1.2372290836951725,20.87989324310165,15.472076067537486,15.046857179348638,19.289088112647665,16.39642893589782,15.310785805336542,16.479643450625385,17.36495306729454,18.356131104923268,21.742406770874105,17.874313832577013,21.47800254517571,13.772132780870283
08a02Fe.wav,-96.9343360404609,1.2939341951731886,1.367304863301918,16.661175088418865,-0.1735882684576887,-4.5681502240204495,-5.414942003378892,-10.062475198662732,-13.213681883215552,-7.067376121793534,-5.50365401318374,-7.297754657359897,-5.438699135880248,23.955920302427163,16.843132634639492,19.264603291442853,25.12352678500765,20.681480870344515,25.593777403716697,18.872123746923045,17.696845228908476,22.08583574745309,22.85797212077149,16.611588255911315,15.371196428083678,15.925616093573977
